Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
105000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,103.8,103.8,Savinjska
105000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,105.8,103.8,Savinjska
120000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,51.7,51.7,Obalno-kraška
140000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.6,59.2,Osrednjeslovenska
157500,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.4,58.9,Osrednjeslovenska
190000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.3,68.6,Osrednjeslovenska
80000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.2,26.9,Osrednjeslovenska
100000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.3,32.6,Osrednjeslovenska
42000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.3,32.8,Podravska
44000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.4,37.6,Podravska
43000,1900,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,105,42,Podravska
60000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,62.2,56,Jugovzhodna Slovenija
36000,1890,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,192.6,87.3,Savinjska
90000,1949,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,98.4,72.3,Gorenjska
90000,1991,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,72.6,70.3,Savinjska
51000,1930,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.4,36.8,Podravska
27000,1982,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,80.4,50.6,Posavska
80000,1970,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,8,239.7,195.6,Goriška
95000,1970,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,168.8,88.4,Savinjska
50000,1999,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,23.9,23.9,Osrednjeslovenska
28500,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.4,52.7,Savinjska
134000,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.6,53.2,Osrednjeslovenska
24944.45,1881,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,190.6,68.8,Jugovzhodna Slovenija
24500,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.4,52.7,Savinjska
125000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47,44,Osrednjeslovenska
145000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,61.4,47.8,Osrednjeslovenska
90100,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,36.2,34,Osrednjeslovenska
310000,2014,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,114.1,94,Osrednjeslovenska
218000,2009,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,417.7,63.3,Gorenjska
56000,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.2,51.5,Pomurska
60000,1920,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,82,51.1,Osrednjeslovenska
114000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,39.9,38.4,Osrednjeslovenska
87000,1953,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.6,25,Osrednjeslovenska
125000,2006,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56,54.3,Osrednjeslovenska
137000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.8,56.4,Osrednjeslovenska
40000,1886,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,102.5,46.1,Jugovzhodna Slovenija
89200,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,77.3,61.6,Podravska
22000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,154.8,123.8,Osrednjeslovenska
104000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.4,51.6,Osrednjeslovenska
85000,1992,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,36.5,33.8,Obalno-kraška
80000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,40.5,32.8,Gorenjska
114000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,137.8,60.1,Obalno-kraška
251000,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,81.4,66.9,Osrednjeslovenska
48000,1998,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.9,41.3,Obalno-kraška
69000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,22.5,18.3,Osrednjeslovenska
150000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,76.2,67.1,Gorenjska
175000,1991,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.8,53.9,Osrednjeslovenska
57000,1994,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,119,68.3,Zasavska
10000,1906,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,97.1,78.7,Goriška
130000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50,50,Osrednjeslovenska
50000,1937,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,114.6,69.3,Posavska
65000,1995,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,66.3,33.5,Podravska
16000,1938,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,20.4,14.9,Zasavska
105000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,87,67.1,Gorenjska
90000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.4,54.6,Gorenjska
80000,1931,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,74,59.9,Savinjska
54000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.4,60.6,Podravska
25000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.5,28.5,Podravska
68000,1923,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,87.8,77.8,Podravska
47100,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38,36.1,Savinjska
70000,1924,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,93.4,54,Osrednjeslovenska
50000,1951,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,139.2,62.5,Pomurska
180000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74,64.6,Osrednjeslovenska
105000,1946,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33.9,33.9,Osrednjeslovenska
70000,1948,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,75.2,58.2,Savinjska
85000,2012,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,152.6,83.1,Primorsko-notranjska
390000,2006,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,127,90.1,Osrednjeslovenska
28000,1953,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,72.2,72.2,Pomurska
47000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.2,46.1,Zasavska
790959.04,2013,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,660.7,249.7,Podravska
85000,1957,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.4,55.2,Podravska
40000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.9,46.7,Podravska
41000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,40.2,31.8,Podravska
56000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.4,35.2,Savinjska
175000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,80.6,67.1,Gorenjska
180000,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,85.8,79.3,Osrednjeslovenska
210000,2012,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,109.6,91,Podravska
50000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.5,57.6,Gorenjska
185000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.7,84,Obalno-kraška
170300,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,71.3,64,Osrednjeslovenska
100000,1941,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,87,69.3,Osrednjeslovenska
75000,1984,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,NA,35.4,33.4,Osrednjeslovenska
64000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,46.5,4.9,Gorenjska
105000,1938,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,109.7,72,Gorenjska
44000,1931,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,41.1,41.1,Gorenjska
38500,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.5,53.1,Pomurska
223000,1910,NA,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",4,212.4,126.3,Osrednjeslovenska
70000,1954,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,144.3,103.5,Gorenjska
128000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45,37.2,Osrednjeslovenska
145000,1995,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,225,133.3,Savinjska
148000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,45.5,42.8,Osrednjeslovenska
45000,1940,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,100.7,83,Podravska
110000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.5,32.1,Obalno-kraška
68000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72,72,Podravska
81400,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.1,54.4,Podravska
88000,1967,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,193,115.2,Podravska
28000,1500,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.2,51.9,Gorenjska
80000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47,45,Obalno-kraška
35000,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.4,36.3,Osrednjeslovenska
105000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.7,44.9,Osrednjeslovenska
13500,1977,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,144,132.3,Pomurska
157000,2004,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,84.3,74.3,Osrednjeslovenska
134000,2010,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.2,46,Goriška
69900,1930,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,137.7,93.5,Savinjska
55000,1882,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,23.4,19,Osrednjeslovenska
180000,1958,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,137.9,105.2,Gorenjska
40500,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.7,34.2,Gorenjska
31000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,37,30,Podravska
110000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.7,58.2,Goriška
73000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.1,54,Podravska
64000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.9,54.4,Podravska
40000,1998,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53,46.7,Podravska
185500,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,87.3,78.5,Osrednjeslovenska
150000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.1,50.3,Osrednjeslovenska
162000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.1,56.1,Osrednjeslovenska
55000,1985,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.5,55.5,Jugovzhodna Slovenija
355000,1850,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,159.8,106.8,Savinjska
84000,1955,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.5,41.1,Gorenjska
97000,1971,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.2,54.1,Osrednjeslovenska
160000,1952,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.8,58.6,Osrednjeslovenska
120000,2005,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.3,28.6,Osrednjeslovenska
100000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.7,47.6,Osrednjeslovenska
42000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.8,18.5,Gorenjska
75000,1985,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,68.5,57.3,Savinjska
240000,1984,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,438.5,208.8,Goriška
16500,1957,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,37,34,Podravska
150000,1795,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,183.1,99.1,Osrednjeslovenska
75000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.7,52.4,Gorenjska
73000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,57.3,25,Primorsko-notranjska
97000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,122,82,Osrednjeslovenska
100000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,42.3,39.2,Osrednjeslovenska
24900,1995,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,83.8,45.9,Goriška
70000,1850,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,60.4,60.4,Koroška
106000,1985,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.4,52.6,Osrednjeslovenska
170000,2010,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,102.9,74.2,Podravska
90000,2002,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,64.6,52.8,Podravska
46000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.8,33.9,Podravska
35000,1857,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,31.8,31.8,Podravska
35000,1857,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.6,24.6,Podravska
120000,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.1,67.1,Obalno-kraška
55000,2006,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24,19.4,Osrednjeslovenska
165000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,101.6,87,Gorenjska
129200,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.3,60.5,Osrednjeslovenska
10000,1945,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,111.6,87.1,Podravska
135000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.2,39.2,Osrednjeslovenska
275000,1925,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,40.2,40.2,Osrednjeslovenska
180000,1984,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.2,64.2,Osrednjeslovenska
200000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.1,67.1,Osrednjeslovenska
88000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,29.4,25,Osrednjeslovenska
244000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81.9,76.5,Osrednjeslovenska
190000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.9,63.9,Osrednjeslovenska
585,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,1.9,1.9,Goriška
118500,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.4,36.1,Osrednjeslovenska
42000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,193.5,74,Posavska
21000,1940,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,80.7,52.2,Podravska
21000,1940,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,73.6,46.5,Podravska
140000,1990,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,73.7,73.7,Goriška
92000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,36.9,29.9,Osrednjeslovenska
7290,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67.1,57.6,Osrednjeslovenska
117000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.1,37.1,Osrednjeslovenska
57500,1892,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.6,58.6,Obalno-kraška
84000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17.9,17.9,Osrednjeslovenska
129333.33,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81.2,71.9,Osrednjeslovenska
154000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,61.3,50.2,Osrednjeslovenska
370000,1929,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,87,77.5,Osrednjeslovenska
135000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.8,55.4,Obalno-kraška
192000,1995,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.3,43.1,Obalno-kraška
163500,2004,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,115.3,65.9,Gorenjska
98350,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.7,35.5,Osrednjeslovenska
150000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,68.5,59.1,Obalno-kraška
92000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.8,54,Jugovzhodna Slovenija
118000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,6,161.6,117.5,Osrednjeslovenska
118000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,60,60,Osrednjeslovenska
85000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.6,48.6,Osrednjeslovenska
40000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54,45.9,Pomurska
16000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,26.5,26.5,Podravska
45000,1990,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.4,57.4,Podravska
59100,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.8,34.7,Podravska
98280,2011,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,138.2,61.3,Jugovzhodna Slovenija
135000,1907,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,205.7,136.8,Podravska
22500,1875,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.1,63.5,Podravska
48000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.3,38.4,Podravska
53000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.3,53.7,Gorenjska
90000,1990,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.1,52.6,Podravska
71500,1999,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,51,42.2,Podravska
45000,1949,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,93.1,56.1,Goriška
34000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,12.6,12.6,Osrednjeslovenska
30000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,24.8,24.8,Jugovzhodna Slovenija
132000,1910,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,65.1,62.6,Obalno-kraška
140000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49.5,48.6,Obalno-kraška
102000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.5,33.5,Obalno-kraška
85000,1842,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,62.1,57.3,Koroška
85000,1842,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,25.8,25.8,Koroška
85000,1842,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,55.6,55.6,Koroška
85000,1842,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.8,55.8,Koroška
85000,1842,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.8,44.8,Koroška
67500,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.9,59,Jugovzhodna Slovenija
174000,1938,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,78.8,68.2,Osrednjeslovenska
105000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,75.7,65,Savinjska
70000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,55.6,48.4,Gorenjska
7200,1757,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,132.6,132.6,Podravska
80000,1956,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.1,67.9,Podravska
94000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,68.8,62.4,Podravska
132500,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,85.6,68.3,Podravska
20200,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.4,71.4,Podravska
51000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,91.4,68.3,Posavska
105000,2002,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.3,31.4,Osrednjeslovenska
63000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,16.7,16.7,Osrednjeslovenska
88200,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.3,59.3,Savinjska
140000,2004,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,99.9,80.7,Osrednjeslovenska
