Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76,65.8,Koroška
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.1,46.9,Koroška
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.3,53.2,Koroška
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.9,55.7,Koroška
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.4,65.8,Koroška
3000,1981,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.7,53.2,Koroška
130000,1968,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,203.8,95.1,Jugovzhodna Slovenija
35000,1964,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,267.6,76.7,Koroška
286000,1903,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,151.2,73.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.2,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.1,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,48.2,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.4,22.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.1,22.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.4,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.4,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.6,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.3,39.1,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.6,22.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.4,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.8,46.3,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.2,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.2,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.4,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.3,19.1,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.2,32.7,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.6,30.9,Gorenjska
38668,1985,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.4,30.9,Gorenjska
35000,1939,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,68.3,68.3,Podravska
20000,1983,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,105.5,68,Jugovzhodna Slovenija
50000,1750,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,90,59.5,Primorsko-notranjska
1100500,1963,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,178,80,Gorenjska
12500,1904,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,231,119.8,Savinjska
151000,1976,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,106.3,47.3,Gorenjska
16000,1891,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,237.5,133,Posavska
116981.73,2009,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,45.7,34.6,Osrednjeslovenska
150000,1995,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,116.9,72.1,Pomurska
45000,1983,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,54.6,11,Pomurska
47256,1962,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,0,43,2,Savinjska
115000,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,73.6,68.1,Savinjska
185969,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,86,2,Gorenjska
76500,1987,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,36.7,29.4,Osrednjeslovenska
41000,1977,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,25.4,24.2,Goriška
105000,1973,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,109.9,84,Savinjska
133000,1982,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,60.6,56,Osrednjeslovenska
49000,2003,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.1,34.4,Jugovzhodna Slovenija
49000,2003,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,54.4,44.1,Jugovzhodna Slovenija
49000,2003,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.1,34.4,Jugovzhodna Slovenija
100000,1988,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,61.2,56.4,Osrednjeslovenska
59000,1984,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,31.7,25.6,Osrednjeslovenska
64000,1926,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,229.9,158.3,Savinjska
20000,1962,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,40.4,40.4,Pomurska
92000,1962,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,72.7,65.3,Gorenjska
70000,1975,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,137.4,137.4,Podravska
67500,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,175.3,94.7,Jugovzhodna Slovenija
67500,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,89.6,66.1,Jugovzhodna Slovenija
67500,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,31,31,Jugovzhodna Slovenija
112500,1968,0,1122101 - Stanovanje v stavbi s tri do pet stanovanj,4,263.4,101.6,Gorenjska
128000,1972,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,69.4,62,Osrednjeslovenska
105000,1967,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,43.8,37.9,Osrednjeslovenska
121500,2009,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,NA,56.8,53.8,Osrednjeslovenska
135000,1987,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,66.1,52.9,Osrednjeslovenska
38000,1910,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,98.3,47.7,Osrednjeslovenska
25000,1999,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,48.2,48.2,Jugovzhodna Slovenija
85000,1978,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,265.8,156.1,Posavska
45500,1965,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,50.2,45.1,Zasavska
85000,1973,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,39.7,35.6,Osrednjeslovenska
115000,2000,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,57.9,35,Osrednjeslovenska
60000,1972,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,64.3,58.8,Podravska
163000,1967,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,80.2,75,Osrednjeslovenska
35000,1986,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,39,36,Savinjska
80000,1979,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,4,78.3,78.3,Gorenjska
150000,1850,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96.8,81.7,Osrednjeslovenska
150000,1850,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96.4,65.3,Osrednjeslovenska
150000,1850,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,134.5,92.1,Osrednjeslovenska
85000,2001,0,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",5,207,116.6,Obalno-kraška
33252,1928,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,203.5,203.5,Osrednjeslovenska
400000,1984,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,9,223.9,136.4,Osrednjeslovenska
40000,1978,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,82.5,64.5,Goriška
88000,1958,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,173.7,101.3,Savinjska
83000,1959,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,114.1,85.1,Pomurska
50000,1890,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,69.2,63,Jugovzhodna Slovenija
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,90,80.2,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,95.3,77.9,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,65.4,48.6,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.7,46.4,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.6,57.7,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,121.5,104.5,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,124.6,106.3,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,90,73.8,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.3,40.9,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.6,75.4,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,91.5,76.9,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,119.1,102.8,Osrednjeslovenska
172000,1928,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,101.8,74.6,Osrednjeslovenska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.3,39.1,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,45.9,38.7,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.5,46.8,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,45.9,38.7,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,45.6,37.4,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,52,45.9,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.5,46,Gorenjska
84500,1960,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.5,43.7,Gorenjska
124500,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,159.5,74.6,Osrednjeslovenska
14000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,70.6,33.1,Savinjska
5400,1980,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,138.5,92,Podravska
63000,1976,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.7,64,Posavska
63000,1976,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.7,65.5,Posavska
63000,1976,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.7,63.7,Posavska
357000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,140.5,91,Osrednjeslovenska
121500,1920,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,112.5,88.4,Savinjska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,16.1,16.1,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,119.1,107.9,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.3,38.3,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21,21,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,23.3,23.3,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,106.7,96.7,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,73.3,63.5,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96.1,91.5,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49.7,35.1,Osrednjeslovenska
81000,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.9,38.9,Osrednjeslovenska
285000,1972,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,257.7,129.6,Osrednjeslovenska
230000,1966,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,80,40,Gorenjska
230000,1850,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,104.1,82.3,Gorenjska
153000,2002,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,70.7,57.3,Osrednjeslovenska
153000,2002,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.1,35.1,Osrednjeslovenska
153000,2002,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,80.2,51.3,Osrednjeslovenska
59884,1973,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,84,48,Gorenjska
43000,1906,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,33.4,32,Osrednjeslovenska
43000,1906,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.5,38.5,Osrednjeslovenska
33000,1929,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,90,90,Gorenjska
80000,1973,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,8,326.5,183.8,Osrednjeslovenska
138655.79,1983,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,287.8,147.8,Goriška
437300,1975,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,221.4,108,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.4,55.4,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,23.3,23.3,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21,21,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.7,40.7,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96.1,91.5,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,8.1,8.1,Osrednjeslovenska
13500,1852,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,106.7,96.7,Osrednjeslovenska
86000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,53.9,53.9,Osrednjeslovenska
86000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,86.8,70.3,Osrednjeslovenska
86000,1930,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49.3,43.7,Osrednjeslovenska
53000,1975,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,144,52,Savinjska
582.36,1911,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,60.4,40.9,Pomurska
82000,2006,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,66.9,53,Zasavska
64926.4,2007,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,59.5,49.3,Podravska
39038.3,2007,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,45.2,26.7,Podravska
85000,1982,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,157.9,66.3,Podravska
150000,1871,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,102.8,57.9,Savinjska
10000,1850,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,68.9,57.5,Savinjska
10000,1977,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,226.2,138.3,Savinjska
120000,1900,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,67.9,67.9,Obalno-kraška
120000,1900,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,25,25,Obalno-kraška
120000,1900,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,29.3,29.3,Obalno-kraška
275000,1983,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,7,290.9,128.4,Gorenjska
34000,1947,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,55.5,43.5,Pomurska
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.1,52.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.6,56.9,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.3,54.9,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.7,54.7,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.1,56.3,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.3,57.3,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.3,56.6,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.5,56.8,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.5,55.5,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,54.6,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.9,55.7,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61,52,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,53.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61,54,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.5,57.2,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.6,72.6,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.2,39.1,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.1,72.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.7,54,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.9,56.8,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.7,54.2,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.4,38.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.7,53.3,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.9,57.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.9,54.5,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.8,56.1,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.1,56,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.6,55.7,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.2,55.1,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.2,56.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,79,73.6,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.1,60,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61,52,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.1,53.5,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,42.6,35.9,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.4,55.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.3,55.8,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61,56.3,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.5,55.7,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.9,56,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.2,54.5,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.9,56.2,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.7,54.4,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.9,37.2,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.8,56.7,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,56.6,Jugovzhodna Slovenija
17895.3,1974,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,55.2,Jugovzhodna Slovenija
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.1,79.9,Goriška
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,109,83.2,Goriška
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,108.8,88.1,Goriška
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,105.3,79.6,Goriška
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,92.2,70.2,Goriška
128000,1951,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96,74.2,Goriška
